Transaction_ID,Product_ID,Product_Category,Product_Name,Brand,Purchase_Date,Original_Price_INR,Current_Market_Value_INR,Condition_at_Resale,Ownership_Cycle,Resale_Date,Resale_Price_INR,Seller_Type,Buyer_Type,Platform,Refurbished,Refurbishment_Cost_INR,Repair_Count,Product_Age_Months,Usage_Hours,Warranty_Status,Return_Status,Recycling_Eligible,Recycled,Recycling_Date,Material_Recovered_Kg,CO2_Saved_Kg,Waste_Diverted_Kg,Circularity_Score,Customer_Rating,Region,City,Final_Disposition
EC08855,PRD08855,Home Appliances,Air Conditioner,LG,2024-11-04,32300,23720,Fair,1,2027-08-04,10940,Individual,Business,Local Dealer,No,0,0,33,7961,Expired,Not Returned,Yes,No,,0,62.67,0.55,61.2,3.4,East,Patna,Resold
EC08856,PRD08856,Gaming,Controller,Lenovo,2021-05-10,14030,10270,Good,1,2024-08-10,5940,Individual,Individual,OLX,No,0,4,39,9946,Expired,Not Returned,Yes,No,,0,14.17,0.67,49.2,4.2,North,Chandigarh,Recycled
EC08857,PRD08857,Gaming,Monitor,Lenovo,2022-08-19,93380,55010,Fair,4,2025-04-19,28470,Individual,Individual,Cashify,No,0,0,32,4530,Expired,Not Returned,Yes,No,,0,534.25,7.29,67.5,3.5,North,Jaipur,Resold
EC08858,PRD08858,Gaming,Monitor,Sony,2024-07-23,93950,65390,Poor,1,2027-01-23,18220,Business,Individual,Amazon Renewed,No,0,2,30,2655,Expired,Returned,Yes,No,,0,157.53,4.07,49,4.3,North,Delhi,Refurbished
EC08859,PRD08859,Home Appliances,Air Conditioner,Whirlpool,2025-09-19,75030,45270,Good,4,2028-02-19,33140,Individual,Individual,OLX,No,0,2,29,9807,Expired,Not Returned,Yes,No,,0,249.28,4.64,77.2,3.8,West,Nagpur,Refurbished
EC08860,PRD08860,Laptops,IdeaPad,Acer,2022-07-12,113070,102140,Good,3,2026-02-12,46090,Individual,Individual,Facebook Marketplace,No,0,0,43,10346,Expired,Not Returned,No,No,,0,524.66,4.41,63.2,4.8,East,Kolkata,Refurbished
EC08861,PRD08861,Home Appliances,Vacuum Cleaner,Samsung,2023-06-18,82890,69610,Good,2,2025-06-18,39630,Business,Individual,EchoChain Marketplace,Yes,12110,0,24,6979,Extended,Not Returned,Yes,No,,0,435.75,1.29,65.6,3.6,South,Bengaluru,Resold
EC08862,PRD08862,Furniture,Bookshelf,IKEA,2024-04-21,56070,50780,Like New,1,2025-01-21,39870,Business,Individual,Local Dealer,No,0,1,9,7663,Active,Not Returned,Yes,No,,0,82.49,3.84,49.9,4.4,North,Chandigarh,Resold
EC08863,PRD08863,Smartphones,OnePlus,Sony,2024-07-15,102450,78570,Good,2,2026-12-15,48020,Business,Individual,Facebook Marketplace,No,0,0,29,828,Expired,Not Returned,Yes,No,,0,463.89,4.32,60.7,4.6,South,Chennai,Refurbished
EC08864,PRD08864,Laptops,Inspiron,Apple,2024-09-07,61630,55510,Fair,2,2027-05-07,18800,Individual,Individual,Facebook Marketplace,No,0,0,32,6876,Extended,Not Returned,Yes,Yes,2027-08-04,39.96,315.16,6.39,62.8,3.3,South,Chennai,Resold
EC08865,PRD08865,Home Appliances,Vacuum Cleaner,Daikin,2025-03-16,12290,9410,Like New,1,2028-04-16,5970,Individual,Business,Facebook Marketplace,Yes,610,0,37,9299,Expired,Not Returned,Yes,No,,0,58.28,0.57,59.9,4.6,South,Vijayawada,Resold
EC08866,PRD08866,Fashion,Sneakers,Adidas,2025-06-24,30530,20270,Fair,3,2026-04-24,10830,Business,Individual,EchoChain Marketplace,No,0,1,10,9729,Active,Not Returned,Yes,No,,0,116.95,2.03,69.5,2.5,East,Ranchi,Resold
EC08867,PRD08867,Home Appliances,Refrigerator,Whirlpool,2021-03-19,105810,49800,Good,3,2021-11-19,58750,Individual,Business,Cashify,No,0,0,8,9487,Active,Not Returned,Yes,Yes,2022-03-03,63.42,213.2,36.11,74.6,3.9,North,Jaipur,Refurbished
EC08868,PRD08868,Cameras,Mirrorless Camera,Panasonic,2023-02-23,126760,79400,Good,1,2024-07-23,66930,Individual,Individual,Amazon Renewed,Yes,18040,1,17,6145,Expired,Not Returned,Yes,No,,0,299.48,5.61,57,4.1,South,Chennai,Refurbished
EC08869,PRD08869,Smartphones,Pixel,Samsung,2024-09-24,51550,48580,Good,1,2029-09-24,17540,Individual,Individual,Local Dealer,No,0,0,60,7192,Expired,Not Returned,Yes,No,,0,63.45,3.38,41.4,4.3,South,Vijayawada,Resold
EC08870,PRD08870,Smartphones,Galaxy S Series,Apple,2022-11-05,92730,44760,Fair,1,2023-03-05,39650,Business,Individual,Cashify,Yes,4370,1,4,5379,Active,Not Returned,Yes,No,,0,417.67,2.73,60.5,3.5,North,Noida,Resold
EC08871,PRD08871,Fashion,Watch,Levi's,2025-04-29,16060,9180,Fair,1,2026-11-29,5030,Individual,Individual,Cashify,Yes,2440,0,19,3107,Expired,Not Returned,Yes,No,,0,49.99,0.95,70.9,3,North,Jaipur,Refurbished
EC08872,PRD08872,Home Appliances,Air Conditioner,Daikin,2025-03-13,100550,88290,Good,2,2027-08-13,48650,Individual,Business,OLX,No,0,0,29,2895,Extended,Not Returned,Yes,No,,0,317.11,7.88,63.9,3.3,East,Guwahati,Resold
EC08873,PRD08873,Home Appliances,Air Conditioner,Daikin,2021-08-26,111270,85530,Good,3,2022-10-26,58500,Business,Business,Facebook Marketplace,Yes,4070,1,14,740,Expired,Not Returned,Yes,No,,0,487.03,3.03,68.3,4.5,West,Ahmedabad,Refurbished
EC08874,PRD08874,Fashion,Denim,Nike,2024-03-03,33330,28300,Good,5,2026-12-03,14190,Individual,Individual,Cashify,No,0,0,33,10466,Expired,Not Returned,Yes,No,,0,90.62,1.16,86.2,3.6,East,Guwahati,Resold
EC08875,PRD08875,Gaming,Monitor,ASUS,2024-04-30,111270,101170,Good,1,2025-05-30,60010,Individual,Individual,EchoChain Marketplace,Yes,16670,0,13,6850,Expired,Not Returned,Yes,No,,0,342.48,4.77,58,4,South,Chennai,Refurbished
EC08876,PRD08876,Gaming,Gaming Console,Meta,2024-10-11,6050,4330,Good,3,2029-03-11,2420,Individual,Business,Amazon Renewed,No,0,0,53,7498,Expired,Not Returned,Yes,Yes,2029-04-02,4.18,17.14,1.95,67.5,3.8,East,Kolkata,Resold
EC08877,PRD08877,Fashion,Denim,Puma,2021-10-05,18340,16720,Good,3,2023-11-05,8850,Individual,Individual,EchoChain Marketplace,Yes,2230,3,25,3710,Expired,Not Returned,Yes,No,,0,70.56,1.38,72.9,3.1,East,Ranchi,Recycled
EC08878,PRD08878,Laptops,Inspiron,Dell,2023-11-08,53570,37740,Fair,2,2028-03-08,15200,Individual,Individual,Local Dealer,Yes,2660,1,52,2268,Expired,Not Returned,Yes,Yes,2028-07-01,36.55,148.41,8.47,74.5,4,North,Noida,Refurbished
EC08879,PRD08879,Laptops,MacBook Air,Acer,2022-06-08,131800,61410,Poor,3,2024-03-08,28880,Individual,Individual,Local Dealer,Yes,7430,2,21,1423,Extended,Not Returned,No,No,,0,469.27,6.15,71.1,4.5,West,Mumbai,Refurbished
EC08880,PRD08880,Fashion,Backpack,Levi's,2021-06-29,38870,26710,Fair,2,2025-03-29,10890,Business,Individual,Amazon Renewed,Yes,4180,0,45,3452,Expired,Not Returned,Yes,Yes,2025-04-16,22.58,197.19,5.51,67.2,4.7,East,Ranchi,Landfill
EC08881,PRD08881,Fashion,Sneakers,Nike,2021-05-03,32020,14520,Good,1,2025-10-03,10690,Individual,Individual,Facebook Marketplace,No,0,2,53,7133,Expired,Not Returned,Yes,Yes,2025-12-25,9.97,56.72,11.37,56.7,4,North,Lucknow,Resold
EC08882,PRD08882,Laptops,IdeaPad,Acer,2024-06-23,50370,31450,Good,1,2025-04-23,28080,Individual,Individual,OLX,Yes,4660,0,10,5361,Active,Not Returned,Yes,Yes,2025-07-18,39.85,235.79,8.86,81.4,3.7,West,Pune,Resold
EC08883,PRD08883,Laptops,MacBook Air,HP,2025-10-24,76530,65320,Fair,1,2029-08-24,19530,Business,Individual,Cashify,Yes,8610,3,46,3750,Expired,Not Returned,Yes,No,,0,414.94,1.2,48.5,3.7,South,Hyderabad,Resold
EC08884,PRD08884,Smartphones,Galaxy S Series,OnePlus,2024-10-28,93180,86140,Good,3,2025-04-28,50630,Individual,Individual,Facebook Marketplace,No,0,0,6,6309,Active,Not Returned,Yes,No,,0,269.61,4.96,68.1,3.8,North,Jaipur,Resold
EC08885,PRD08885,Gaming,Controller,ASUS,2023-12-11,117560,54020,Like New,1,2027-04-11,53820,Individual,Individual,Local Dealer,No,0,3,40,7082,Expired,Not Returned,Yes,No,,0,96.86,5.42,38,3.6,East,Patna,Resold
EC08886,PRD08886,Audio,Wireless Earbuds,Sennheiser,2023-12-31,35260,30300,Good,2,2026-08-31,15140,Individual,Individual,Cashify,No,0,0,32,393,Extended,Not Returned,Yes,Yes,2026-10-30,24.29,101.95,10.27,61.9,4.5,North,Chandigarh,Resold
EC08887,PRD08887,Smartphones,iPhone,OnePlus,2022-04-25,119230,74690,Like New,3,2023-03-25,76220,Business,Business,OLX,Yes,9090,3,11,10717,Active,Not Returned,No,No,,0,594.52,6.06,70.2,3.7,East,Guwahati,Resold
EC08888,PRD08888,Laptops,Inspiron,HP,2025-05-03,27840,17650,Good,2,2025-12-03,14770,Individual,Individual,EchoChain Marketplace,Yes,3760,1,7,2249,Active,Not Returned,No,No,,0,131.24,1.07,77.3,3.9,East,Guwahati,Refurbished
EC08889,PRD08889,Furniture,Bookshelf,Godrej,2023-11-09,10610,9530,Like New,4,2025-05-09,6640,Business,Business,Facebook Marketplace,Yes,390,0,18,1722,Extended,Not Returned,Yes,No,,0,30.64,0.66,81,4.5,West,Mumbai,Resold
EC08890,PRD08890,Gaming,Gaming Console,Lenovo,2025-12-03,148770,85600,Good,2,2030-02-03,50960,Individual,Individual,OLX,No,0,0,50,1238,Expired,Not Returned,Yes,No,,0,975.77,6.92,45.4,3.2,South,Hyderabad,Landfill
EC08891,PRD08891,Gaming,Controller,Meta,2021-03-25,8030,5870,Good,2,2025-10-25,2600,Individual,Individual,Facebook Marketplace,Yes,580,1,55,10170,Expired,Not Returned,No,No,,0,36,0.24,61.5,4.1,South,Vijayawada,Refurbished
EC08892,PRD08892,Furniture,Bookshelf,Godrej,2024-03-24,25230,21700,Good,1,2025-10-24,12830,Individual,Business,EchoChain Marketplace,No,0,0,19,3401,Expired,Not Returned,Yes,No,,0,34.12,1.5,41.5,4.4,West,Ahmedabad,Recycled
EC08893,PRD08893,Audio,Headphones,JBL,2022-07-19,38330,27280,Good,3,2025-06-19,14500,Individual,Individual,Facebook Marketplace,No,0,0,35,5203,Expired,Not Returned,No,No,,0,184.83,2.2,58.8,4,East,Ranchi,Refurbished
EC08894,PRD08894,Audio,Soundbar,Boat,2022-09-11,41400,26570,Poor,2,2025-03-11,8080,Individual,Individual,Local Dealer,No,0,2,30,7910,Expired,Not Returned,Yes,No,,0,223.7,2.56,39.2,3.7,North,Jaipur,Resold
EC08895,PRD08895,Smartphones,Xperia,Samsung,2021-12-23,116130,88590,Good,1,2026-11-23,41350,Individual,Individual,Cashify,No,0,0,59,431,Expired,Not Returned,No,No,,0,150.88,8.43,42.1,4.5,South,Vijayawada,Resold
EC08896,PRD08896,Laptops,Pavilion,Lenovo,2023-03-27,169510,107630,Fair,2,2024-06-27,61480,Business,Individual,Facebook Marketplace,No,0,0,15,4572,Expired,Returned,No,No,,0,675.21,2.89,48.4,4.3,East,Guwahati,Refurbished
EC08897,PRD08897,Laptops,Pavilion,Acer,2022-10-09,131720,96900,Good,3,2026-10-09,51040,Individual,Individual,OLX,No,0,0,48,7874,Expired,Not Returned,Yes,No,,0,795.06,4.78,64.4,4.7,East,Ranchi,Resold
EC08898,PRD08898,Audio,Headphones,JBL,2022-03-19,46220,33700,Good,1,2023-04-19,21610,Individual,Business,Cashify,Yes,4790,2,13,2740,Expired,Not Returned,Yes,No,,0,103.67,1.29,63.3,4.4,North,Noida,Resold
EC08899,PRD08899,Smartphones,Pixel,Sony,2023-12-29,123890,64090,Like New,1,2025-05-29,83220,Individual,Business,Cashify,No,0,0,17,11122,Expired,Returned,Yes,No,,0,81.55,9.38,48.5,4.3,South,Vijayawada,Resold
EC08900,PRD08900,Smartphones,Galaxy S Series,Sony,2022-06-07,14290,11720,Good,1,2025-06-07,6390,Individual,Individual,EchoChain Marketplace,Yes,850,1,36,8376,Expired,Not Returned,Yes,Yes,2025-07-25,5.85,47.78,1.44,71,4,West,Pune,Resold
EC08901,PRD08901,Gaming,Gaming Console,Sony,2021-05-23,112630,81350,Fair,1,2023-04-23,37260,Individual,Individual,EchoChain Marketplace,No,0,1,23,10285,Expired,Not Returned,Yes,No,,0,197.14,1.94,44.2,2.4,North,Noida,Resold
EC08902,PRD08902,Laptops,IdeaPad,Apple,2021-07-11,93940,81810,Fair,2,2024-07-11,28400,Individual,Individual,Amazon Renewed,No,0,1,36,6901,Expired,Not Returned,Yes,No,,0,559.77,7.41,51.4,2.6,East,Patna,Resold
EC08903,PRD08903,Smartphones,Galaxy S Series,Samsung,2024-11-11,118220,91330,Good,1,2029-09-11,42790,Business,Individual,Facebook Marketplace,Yes,9150,0,58,8761,Expired,Not Returned,Yes,No,,0,669.82,1.81,45.1,5,East,Guwahati,Recycled
EC08904,PRD08904,Laptops,ThinkPad,Dell,2022-01-13,80600,51940,Good,3,2025-06-13,33990,Individual,Individual,EchoChain Marketplace,Yes,10650,0,41,282,Extended,Not Returned,Yes,Yes,2025-08-15,20.47,208.59,27.96,81.7,5,South,Vijayawada,Resold
EC08905,PRD08905,Smartphones,Xperia,Google,2022-08-04,133340,118660,Poor,1,2027-01-04,21570,Individual,Individual,Local Dealer,Yes,21110,1,53,4202,Expired,Not Returned,Yes,Yes,2027-04-01,41.56,513.48,49.59,65.5,3.4,South,Vijayawada,Refurbished
EC08906,PRD08906,Smartphones,OnePlus,Samsung,2022-06-19,43460,19860,Like New,2,2023-12-19,24130,Individual,Individual,EchoChain Marketplace,No,0,0,18,10049,Expired,Not Returned,No,No,,0,107.38,0.65,55.1,4.9,East,Ranchi,Refurbished
EC08907,PRD08907,Cameras,Action Camera,Sony,2025-09-13,102120,73110,Like New,1,2026-06-13,63020,Business,Business,Cashify,No,0,2,9,7803,Active,Not Returned,Yes,No,,0,119.17,1.41,54.7,4,North,Lucknow,Resold
EC08908,PRD08908,Laptops,Inspiron,HP,2024-08-09,178400,112410,Fair,1,2027-12-09,56820,Individual,Individual,Cashify,No,0,0,40,11520,Expired,Not Returned,Yes,No,,0,313.17,6.03,53.8,3,North,Jaipur,Refurbished
EC08909,PRD08909,Laptops,Pavilion,Apple,2023-10-30,26200,16900,Fair,5,2024-05-30,10650,Business,Individual,Facebook Marketplace,No,0,1,7,8840,Active,Not Returned,Yes,Yes,2024-07-09,22.95,116.97,6.29,87.1,3.2,West,Surat,Refurbished
EC08910,PRD08910,Laptops,Pavilion,Lenovo,2024-07-18,54820,40490,Fair,2,2025-04-18,22040,Individual,Individual,EchoChain Marketplace,No,0,0,9,2739,Active,Not Returned,Yes,No,,0,268.29,4.03,50.4,3.6,North,Lucknow,Recycled
EC08911,PRD08911,Fashion,Denim,Fossil,2024-11-11,27800,12800,Fair,2,2029-06-11,6720,Individual,Individual,Amazon Renewed,No,0,3,55,932,Expired,Returned,Yes,Yes,2029-08-31,24.73,104,3.08,57.1,3.3,West,Ahmedabad,Resold
EC08912,PRD08912,Furniture,Study Table,Wakefit,2021-04-03,52280,28880,Good,1,2025-01-03,21750,Business,Business,Facebook Marketplace,No,0,3,45,4550,Expired,Not Returned,Yes,No,,0,91.07,2.05,44.1,5,North,Delhi,Refurbished
EC08913,PRD08913,Smartphones,iPhone,Google,2022-06-13,56840,34910,Good,4,2023-01-13,29650,Individual,Individual,EchoChain Marketplace,No,0,0,7,8487,Active,Not Returned,Yes,No,,0,105.72,3.86,71.5,2.9,West,Mumbai,Refurbished
EC08914,PRD08914,Home Appliances,Microwave,LG,2024-03-23,86470,60480,Fair,2,2028-09-23,21300,Individual,Business,Facebook Marketplace,No,0,0,54,10005,Expired,Not Returned,Yes,No,,0,426.44,1.66,50.1,3.4,West,Pune,Resold
EC08915,PRD08915,Cameras,Camcorder,Panasonic,2022-02-09,97570,79710,Good,2,2027-01-09,33530,Individual,Individual,Amazon Renewed,No,0,0,59,6370,Expired,Not Returned,Yes,No,,0,571.77,5.78,44.8,4.2,South,Kochi,Resold
EC08916,PRD08916,Laptops,IdeaPad,Dell,2023-04-20,82680,77130,Good,4,2023-11-20,49590,Individual,Individual,Facebook Marketplace,No,0,1,7,2737,Active,Not Returned,Yes,No,,0,146.9,4.26,64.7,4.1,West,Nagpur,Resold
EC08917,PRD08917,Gaming,Gaming Laptop,Sony,2024-03-18,13400,10490,Poor,2,2025-07-18,2890,Individual,Business,Cashify,No,0,1,16,2920,Expired,Not Returned,Yes,Yes,2025-09-22,9.71,24.02,4.86,64.4,2.2,South,Vijayawada,Refurbished
EC08918,PRD08918,Cameras,Action Camera,GoPro,2023-06-08,32700,30230,Good,4,2024-11-08,15330,Individual,Individual,EchoChain Marketplace,Yes,2210,0,17,10013,Expired,Not Returned,Yes,No,,0,147.91,1.12,87.3,3.4,East,Guwahati,Resold
EC08919,PRD08919,Laptops,IdeaPad,HP,2024-07-14,58740,26530,Good,4,2026-11-14,23420,Individual,Individual,Local Dealer,Yes,3340,3,28,11615,Expired,Not Returned,Yes,No,,0,229.35,4.55,81.4,3.7,South,Hyderabad,Resold
EC08920,PRD08920,Gaming,Gaming Laptop,Lenovo,2022-02-26,159130,97410,Good,1,2023-08-26,86130,Individual,Individual,Cashify,Yes,10950,0,18,11719,Expired,Not Returned,Yes,No,,0,809.03,5.52,63.2,3.4,North,Lucknow,Refurbished
EC08921,PRD08921,Smartphones,Pixel,OnePlus,2025-06-30,41470,25940,Fair,3,2027-12-30,14120,Individual,Business,EchoChain Marketplace,No,0,0,30,11067,Extended,Not Returned,Yes,No,,0,214.21,1.87,61.6,4,East,Kolkata,Resold
EC08922,PRD08922,Furniture,Dining Set,Pepperfry,2022-04-17,57820,46590,Fair,1,2025-10-17,18360,Individual,Individual,Local Dealer,Yes,3760,0,42,6423,Expired,Not Returned,Yes,No,,0,164.56,2.53,52.6,4.7,South,Vijayawada,Landfill
EC08923,PRD08923,Fashion,Denim,Nike,2023-06-12,38610,24060,Good,3,2024-02-12,18710,Business,Individual,Facebook Marketplace,No,0,3,8,11014,Active,Not Returned,Yes,No,,0,111.33,0.98,68.3,3.6,South,Kochi,Resold
EC08924,PRD08924,Furniture,Study Table,IKEA,2022-07-01,53600,30610,Like New,2,2024-10-01,30150,Individual,Individual,Cashify,No,0,3,27,4167,Expired,Not Returned,Yes,No,,0,137.21,1.23,54.7,4,East,Ranchi,Resold
EC08925,PRD08925,Furniture,Dining Set,Urban Ladder,2022-09-23,69260,31620,Good,1,2024-08-23,35340,Individual,Individual,OLX,No,0,2,23,9633,Expired,Not Returned,Yes,Yes,2024-11-19,20.84,83.77,7.17,51.6,5,South,Chennai,Resold
EC08926,PRD08926,Fashion,Backpack,Adidas,2025-03-30,26210,12580,Poor,4,2026-01-30,6030,Individual,Business,OLX,No,0,0,10,9636,Active,Not Returned,Yes,No,,0,106.47,1.37,71.7,2.2,West,Pune,Resold
EC08927,PRD08927,Gaming,Gaming Console,Sony,2025-03-07,141390,99400,Good,3,2027-01-07,67190,Individual,Business,EchoChain Marketplace,Yes,15630,3,22,148,Extended,Not Returned,Yes,No,,0,642.46,4.34,67.8,4.5,East,Ranchi,Recycled
EC08928,PRD08928,Fashion,Jacket,Adidas,2023-11-04,5970,2770,Like New,1,2028-04-04,2640,Business,Individual,Cashify,No,0,0,53,5140,Expired,Not Returned,No,No,,0,3.42,0.36,49.7,4,North,Delhi,Resold
EC08929,PRD08929,Gaming,VR Headset,Sony,2023-02-17,159120,131550,Fair,3,2027-05-17,38590,Individual,Individual,OLX,No,0,1,51,10919,Expired,Not Returned,Yes,No,,0,543.24,5.78,55.9,4.1,West,Surat,Resold
EC08930,PRD08930,Audio,Bluetooth Speaker,Sennheiser,2025-08-03,42510,32740,Fair,1,2029-02-03,13520,Business,Business,Cashify,No,0,1,42,8312,Expired,Not Returned,Yes,Yes,2029-04-27,14.43,27.7,5.27,58.4,3.4,West,Mumbai,Recycled
EC08931,PRD08931,Gaming,Gaming Console,Lenovo,2021-12-30,13890,9330,Good,3,2022-05-30,6840,Individual,Individual,EchoChain Marketplace,No,0,1,5,6045,Active,Not Returned,Yes,No,,0,54.13,0.53,64.1,3.7,North,Chandigarh,Recycled
EC08932,PRD08932,Laptops,Inspiron,HP,2021-04-29,141490,120170,Like New,3,2021-12-29,100190,Individual,Business,Local Dealer,No,0,0,8,4161,Active,Not Returned,Yes,No,,0,509.84,4.51,59.2,4.2,North,Delhi,Refurbished
EC08933,PRD08933,Laptops,IdeaPad,Lenovo,2024-06-15,110170,68710,Fair,3,2029-05-15,26080,Individual,Business,Local Dealer,No,0,0,59,11924,Expired,Not Returned,Yes,No,,0,496.36,8.7,48.1,3.9,South,Bengaluru,Refurbished
EC08934,PRD08934,Laptops,Inspiron,Lenovo,2022-06-30,53650,28420,Fair,2,2024-10-30,16830,Individual,Individual,Facebook Marketplace,No,0,1,28,9031,Expired,Not Returned,Yes,No,,0,107.7,2.78,52.6,2.9,East,Kolkata,Resold
EC08935,PRD08935,Audio,Bluetooth Speaker,Sennheiser,2024-04-07,36490,23110,Fair,4,2029-01-07,9340,Business,Individual,EchoChain Marketplace,No,0,1,57,11308,Expired,Not Returned,Yes,No,,0,106.79,2.7,66.4,3.4,South,Hyderabad,Refurbished
EC08936,PRD08936,Furniture,Study Table,Urban Ladder,2022-06-06,12680,6570,Like New,5,2026-11-06,5680,Business,Business,OLX,Yes,880,0,53,1906,Expired,Returned,Yes,No,,0,29.16,0.59,79.1,4.6,West,Surat,Resold
EC08937,PRD08937,Furniture,Office Chair,IKEA,2022-09-26,59650,27280,Fair,2,2026-12-26,14920,Individual,Individual,EchoChain Marketplace,Yes,4750,1,51,11931,Expired,Not Returned,Yes,No,,0,199.31,2.21,67.4,3.2,South,Vijayawada,Resold
EC08938,PRD08938,Smartphones,Pixel,OnePlus,2025-08-08,105950,78130,Good,2,2028-10-08,46750,Individual,Individual,Amazon Renewed,Yes,12190,2,38,5286,Expired,Not Returned,Yes,No,,0,433.17,4.45,67.6,3.2,South,Chennai,Refurbished
EC08939,PRD08939,Laptops,Inspiron,Apple,2023-08-21,48090,44500,Like New,1,2026-06-21,26010,Individual,Business,Amazon Renewed,No,0,1,34,9681,Expired,Not Returned,Yes,No,,0,93.26,3.48,45.5,3,South,Hyderabad,Resold
EC08940,PRD08940,Smartphones,iPhone,Samsung,2023-08-16,43410,36970,Good,2,2028-04-16,13950,Business,Individual,Amazon Renewed,No,0,0,56,1744,Expired,Not Returned,No,No,,0,129.61,1.43,54.5,3.4,South,Hyderabad,Recycled
EC08941,PRD08941,Laptops,MacBook Air,Acer,2025-10-25,123910,107590,Good,2,2027-06-25,65070,Individual,Individual,OLX,No,0,0,20,6254,Expired,Not Returned,Yes,No,,0,311.14,3.82,52.2,4.7,North,Lucknow,Refurbished
EC08942,PRD08942,Furniture,Sofa,Pepperfry,2023-06-02,70900,33590,Fair,3,2023-09-02,31200,Business,Individual,Local Dealer,No,0,0,3,3336,Active,Not Returned,Yes,Yes,2023-12-28,18.2,182.91,13.5,78.3,3.8,East,Ranchi,Recycled
EC08943,PRD08943,Smartphones,iPhone,OnePlus,2025-11-28,95140,46420,Good,2,2027-05-28,51480,Individual,Individual,EchoChain Marketplace,Yes,7910,2,18,11751,Extended,Not Returned,Yes,No,,0,451.65,6.61,78.3,4.5,South,Chennai,Resold
EC08944,PRD08944,Cameras,Action Camera,Canon,2023-02-19,43770,32740,Fair,2,2027-03-19,12980,Individual,Individual,EchoChain Marketplace,Yes,5290,0,49,9794,Expired,Not Returned,Yes,No,,0,281.62,1.26,63.2,3.7,East,Guwahati,Refurbished
EC08945,PRD08945,Home Appliances,Washing Machine,IFB,2023-05-21,48530,39190,Fair,3,2025-06-21,17880,Business,Business,Local Dealer,No,0,0,25,5555,Expired,Returned,Yes,No,,0,193.43,0.87,53.2,3.1,East,Bhubaneswar,Resold
EC08946,PRD08946,Cameras,Lens,GoPro,2022-05-31,217510,196780,Fair,3,2027-03-31,50630,Individual,Individual,OLX,No,0,1,58,9797,Extended,Not Returned,Yes,Yes,2027-06-17,194.89,981.36,75.22,66.8,3.5,North,Jaipur,Resold
EC08947,PRD08947,Smartphones,Pixel,Sony,2023-07-27,27110,18280,Good,1,2023-12-27,13450,Business,Business,Facebook Marketplace,Yes,2880,3,5,7790,Active,Not Returned,Yes,No,,0,93.93,1.4,58.2,3.3,West,Pune,Resold
EC08948,PRD08948,Furniture,Sofa,Godrej,2024-11-21,20280,18550,Good,1,2025-10-21,11260,Individual,Individual,Amazon Renewed,No,0,0,11,6373,Active,Not Returned,Yes,No,,0,15.27,0.86,54.6,5,North,Lucknow,Recycled
EC08949,PRD08949,Fashion,Denim,Puma,2023-05-16,25350,14190,Fair,2,2025-10-16,9130,Individual,Individual,Amazon Renewed,Yes,2860,3,29,2522,Expired,Not Returned,Yes,Yes,2026-01-26,14.9,113.61,5.38,85.2,2.3,East,Bhubaneswar,Resold
EC08950,PRD08950,Laptops,Pavilion,Dell,2021-04-16,112220,64880,Like New,4,2022-08-16,73110,Individual,Individual,OLX,No,0,1,16,8545,Expired,Not Returned,Yes,Yes,2022-10-12,95.3,290.97,20.7,81.7,3.6,North,Delhi,Resold
EC08951,PRD08951,Furniture,Office Chair,Pepperfry,2024-01-14,5630,2740,Fair,4,2028-06-14,1560,Individual,Business,Amazon Renewed,No,0,0,53,1079,Expired,Not Returned,Yes,No,,0,32.04,0.15,63.7,2.2,West,Ahmedabad,Landfill
EC08952,PRD08952,Furniture,Study Table,Godrej,2021-08-02,39520,30890,Fair,3,2024-02-02,12090,Individual,Individual,Cashify,No,0,0,30,9593,Expired,Not Returned,Yes,Yes,2024-03-29,12.6,183.55,11.33,68.1,3.2,West,Pune,Recycled
EC08953,PRD08953,Gaming,Gaming Laptop,Microsoft,2024-02-19,21160,11070,Good,4,2027-11-19,7270,Individual,Business,EchoChain Marketplace,No,0,0,45,4264,Expired,Not Returned,Yes,No,,0,55.46,0.75,58.7,4.5,North,Jaipur,Recycled
EC08954,PRD08954,Gaming,VR Headset,Sony,2024-03-01,26170,19960,Poor,2,2028-04-01,4610,Individual,Individual,EchoChain Marketplace,No,0,1,49,11878,Expired,Not Returned,No,No,,0,70.48,1.1,52,2.7,North,Noida,Resold
EC08955,PRD08955,Audio,Wireless Earbuds,Sennheiser,2023-04-30,32860,25740,Fair,2,2023-10-30,12420,Individual,Business,OLX,Yes,2800,0,6,6508,Active,Not Returned,No,No,,0,148.15,0.45,76,3.3,South,Kochi,Resold
EC08956,PRD08956,Audio,Smart Speaker,JBL,2021-07-16,16030,13260,Good,4,2024-04-16,7300,Individual,Individual,Local Dealer,Yes,1600,2,33,5807,Expired,Not Returned,Yes,No,,0,91.5,0.98,81.9,4.7,South,Chennai,Refurbished
EC08957,PRD08957,Furniture,Sofa,Urban Ladder,2021-01-19,45610,38510,Good,1,2025-01-19,15240,Business,Individual,OLX,Yes,1510,1,48,132,Expired,Not Returned,Yes,No,,0,196.77,3.16,50.4,4.4,West,Ahmedabad,Resold
EC08958,PRD08958,Laptops,Pavilion,Lenovo,2022-10-04,154330,132790,Good,4,2027-02-04,55910,Individual,Individual,Cashify,No,0,0,52,10204,Expired,Not Returned,Yes,No,,0,582.35,11.37,64.8,4.5,East,Bhubaneswar,Refurbished
