Listing_ID,Product_ID,Product_Category,Product_Name,Brand,Condition,Market_Value_INR,Listing_Price_INR,Seller_Type,Buyer_Type,Platform,Refurbished,Refurbishment_Cost_INR,Repair_Count,Product_Age_Months,Usage_Hours,Warranty_Status,Return_Status,Region,City,Customer_Rating,Final_Disposition
LISTING_00443,PRD00443,Home Appliances,Washing Machine,Samsung,Good,71730,44120,Individual,Individual,Cashify,Yes,10800,4,32,8999,Expired,Not Returned,South,Kochi,4.2,Resold
LISTING_00444,PRD00444,Home Appliances,Vacuum Cleaner,LG,Like New,71590,52360,Business,Individual,EchoChain Marketplace,No,0,3,41,9276,Extended,Not Returned,West,Nagpur,5.0,Resold
LISTING_00445,PRD00445,Furniture,Office Chair,Godrej,Fair,10550,4490,Business,Individual,OLX,No,0,2,15,6020,Expired,Not Returned,North,Delhi,3.4,Recycled
LISTING_00446,PRD00446,Laptops,Pavilion,Dell,Fair,22700,10410,Individual,Individual,Facebook Marketplace,No,0,1,22,11568,Expired,Not Returned,East,Patna,4.1,Resold
LISTING_00447,PRD00447,Laptops,ThinkPad,Acer,Like New,149420,67730,Individual,Business,Amazon Renewed,Yes,25510,2,56,6157,Expired,Not Returned,South,Chennai,4.1,Resold
LISTING_00448,PRD00448,Fashion,Jacket,Adidas,Good,13140,9200,Individual,Individual,Local Dealer,No,0,0,12,5502,Active,Not Returned,East,Ranchi,3.4,Resold
LISTING_00449,PRD00449,Laptops,Inspiron,Dell,Like New,62950,54580,Individual,Business,EchoChain Marketplace,Yes,8140,0,23,9379,Expired,Not Returned,West,Pune,5.0,Resold
LISTING_00450,PRD00450,Home Appliances,Microwave,Whirlpool,Fair,5360,2620,Business,Individual,OLX,Yes,1230,1,33,5487,Expired,Not Returned,East,Guwahati,4.0,Resold
LISTING_00451,PRD00451,Home Appliances,Washing Machine,LG,Good,28190,13900,Business,Individual,Cashify,No,0,1,32,2600,Expired,Not Returned,North,Chandigarh,4.6,Resold
LISTING_00452,PRD00452,Cameras,Action Camera,Sony,Good,48510,38080,Individual,Individual,Cashify,Yes,7080,0,29,8539,Expired,Not Returned,East,Bhubaneswar,3.2,Refurbished
LISTING_00453,PRD00453,Cameras,Camcorder,GoPro,Like New,97820,86920,Individual,Individual,Amazon Renewed,Yes,12060,1,22,10396,Expired,Not Returned,West,Mumbai,5.0,Refurbished
LISTING_00454,PRD00454,Smartphones,Pixel,Sony,Like New,45870,27120,Individual,Individual,Amazon Renewed,Yes,3220,1,45,10128,Extended,Returned,North,Jaipur,4.5,Refurbished
LISTING_00455,PRD00455,Furniture,Sofa,IKEA,Fair,40730,16520,Business,Individual,Cashify,Yes,3120,1,12,2103,Active,Not Returned,East,Bhubaneswar,2.6,Resold
LISTING_00456,PRD00456,Audio,Smart Speaker,Sennheiser,Like New,25650,31370,Individual,Individual,Local Dealer,Yes,2360,1,18,6968,Expired,Not Returned,South,Bengaluru,4.1,Refurbished
LISTING_00457,PRD00457,Home Appliances,Washing Machine,Whirlpool,Fair,75260,21890,Individual,Individual,EchoChain Marketplace,No,0,0,53,11867,Expired,Not Returned,South,Hyderabad,2.6,Resold
LISTING_00458,PRD00458,Laptops,MacBook Air,Lenovo,Good,96170,75130,Individual,Business,Cashify,Yes,11150,1,7,1794,Active,Not Returned,North,Noida,4.2,Resold
LISTING_00459,PRD00459,Laptops,MacBook Air,Lenovo,Poor,94670,30460,Individual,Individual,Cashify,No,0,1,34,11481,Expired,Not Returned,East,Kolkata,3.3,Resold
LISTING_00460,PRD00460,Cameras,Lens,Panasonic,Good,38530,16360,Business,Individual,EchoChain Marketplace,No,0,0,49,1047,Extended,Returned,South,Chennai,5.0,Resold
LISTING_00461,PRD00461,Laptops,MacBook Air,Lenovo,Good,110840,61790,Individual,Individual,Cashify,Yes,17600,0,16,9955,Expired,Not Returned,South,Bengaluru,4.4,Refurbished
LISTING_00462,PRD00462,Audio,Wireless Earbuds,Bose,Fair,8270,4410,Individual,Individual,Facebook Marketplace,No,0,3,19,6801,Expired,Not Returned,West,Pune,2.6,Resold
LISTING_00463,PRD00463,Gaming,Monitor,Lenovo,Fair,45280,30090,Individual,Individual,Cashify,No,0,2,4,2784,Active,Returned,East,Patna,3.1,Resold
LISTING_00464,PRD00464,Smartphones,Galaxy S Series,Apple,Fair,47760,17540,Individual,Business,EchoChain Marketplace,No,0,3,43,5754,Expired,Not Returned,West,Mumbai,3.7,Resold
LISTING_00465,PRD00465,Furniture,Office Chair,IKEA,Good,24260,20500,Individual,Business,Facebook Marketplace,No,0,1,14,2711,Expired,Not Returned,West,Surat,3.4,Resold
LISTING_00466,PRD00466,Home Appliances,Refrigerator,Daikin,Good,47980,30380,Individual,Individual,EchoChain Marketplace,Yes,8920,1,18,3283,Expired,Returned,North,Jaipur,4.7,Resold
LISTING_00467,PRD00467,Smartphones,OnePlus,OnePlus,Good,11450,7140,Individual,Individual,Facebook Marketplace,Yes,1350,1,12,10018,Active,Not Returned,North,Lucknow,3.6,Refurbished
LISTING_00468,PRD00468,Laptops,MacBook Air,HP,Fair,107780,39640,Individual,Individual,OLX,Yes,13230,3,54,7177,Extended,Not Returned,South,Hyderabad,3.8,Resold
LISTING_00469,PRD00469,Audio,Headphones,JBL,Good,4000,2480,Individual,Individual,Amazon Renewed,No,0,2,50,7726,Expired,Not Returned,West,Surat,5.0,Resold
LISTING_00470,PRD00470,Fashion,Backpack,Nike,Poor,34270,5830,Individual,Individual,Local Dealer,Yes,5140,0,56,2088,Expired,Not Returned,West,Pune,3.8,Refurbished
LISTING_00471,PRD00471,Gaming,Controller,Meta,Good,75940,63740,Individual,Individual,Local Dealer,No,0,2,11,10314,Active,Not Returned,East,Patna,3.9,Resold
LISTING_00472,PRD00472,Cameras,Camcorder,GoPro,Like New,95520,66550,Individual,Individual,Facebook Marketplace,No,0,3,56,11959,Expired,Not Returned,South,Bengaluru,4.5,Resold
LISTING_00473,PRD00473,Laptops,IdeaPad,Lenovo,Fair,45170,26810,Individual,Individual,Local Dealer,No,0,0,48,9060,Expired,Not Returned,West,Ahmedabad,3.3,Resold
LISTING_00474,PRD00474,Laptops,IdeaPad,HP,Good,83330,83560,Individual,Individual,OLX,Yes,17650,1,20,11819,Expired,Not Returned,East,Bhubaneswar,2.7,Resold
LISTING_00475,PRD00475,Fashion,Sneakers,Fossil,Good,7150,5290,Individual,Individual,OLX,No,0,0,37,11514,Expired,Not Returned,East,Bhubaneswar,3.9,Resold
LISTING_00476,PRD00476,Laptops,MacBook Air,Lenovo,Good,57720,47800,Individual,Individual,EchoChain Marketplace,No,0,3,24,11303,Extended,Not Returned,East,Ranchi,5.0,Recycled
LISTING_00477,PRD00477,Cameras,Mirrorless Camera,Sony,Fair,57230,20820,Individual,Individual,OLX,Yes,9740,1,43,10308,Expired,Returned,South,Vijayawada,3.1,Resold
LISTING_00478,PRD00478,Laptops,ThinkPad,Lenovo,Good,93610,96540,Business,Individual,OLX,Yes,22900,3,3,459,Active,Not Returned,South,Kochi,4.4,Resold
LISTING_00479,PRD00479,Smartphones,Galaxy S Series,Google,Like New,43120,41440,Individual,Individual,Cashify,Yes,9140,0,25,4810,Expired,Not Returned,East,Kolkata,4.8,Resold
LISTING_00480,PRD00480,Home Appliances,Vacuum Cleaner,Daikin,Good,55840,33440,Individual,Individual,OLX,No,0,1,25,545,Expired,Not Returned,East,Bhubaneswar,4.0,Recycled
LISTING_00481,PRD00481,Gaming,VR Headset,Microsoft,Fair,96220,39320,Individual,Individual,Facebook Marketplace,Yes,16310,2,13,3691,Expired,Not Returned,West,Surat,3.1,Refurbished
LISTING_00482,PRD00482,Audio,Soundbar,Sennheiser,Good,27400,21500,Individual,Individual,Amazon Renewed,Yes,2610,0,31,1798,Expired,Not Returned,East,Guwahati,5.0,Refurbished
LISTING_00483,PRD00483,Home Appliances,Refrigerator,IFB,Fair,76480,44970,Individual,Business,Cashify,No,0,2,5,8885,Active,Not Returned,West,Nagpur,2.9,Resold
LISTING_00484,PRD00484,Home Appliances,Refrigerator,Whirlpool,Good,25350,9760,Individual,Business,Cashify,Yes,1840,1,51,11575,Expired,Not Returned,East,Bhubaneswar,2.5,Refurbished
LISTING_00485,PRD00485,Home Appliances,Microwave,LG,Fair,45840,20790,Individual,Individual,EchoChain Marketplace,No,0,0,10,734,Active,Not Returned,East,Guwahati,3.7,Resold
LISTING_00486,PRD00486,Cameras,Camcorder,GoPro,Fair,51140,32130,Individual,Individual,EchoChain Marketplace,No,0,1,23,10656,Expired,Not Returned,South,Bengaluru,2.7,Recycled
LISTING_00487,PRD00487,Gaming,Controller,Meta,Good,13910,9650,Business,Individual,EchoChain Marketplace,No,0,0,5,9294,Active,Not Returned,West,Ahmedabad,2.9,Refurbished
LISTING_00488,PRD00488,Home Appliances,Air Conditioner,Samsung,Fair,59460,36230,Individual,Business,Amazon Renewed,Yes,11830,0,10,9798,Active,Not Returned,South,Kochi,3.1,Refurbished
LISTING_00489,PRD00489,Laptops,IdeaPad,HP,Good,33770,27650,Individual,Individual,OLX,No,0,3,15,5980,Expired,Not Returned,South,Vijayawada,3.4,Resold
LISTING_00490,PRD00490,Laptops,IdeaPad,Lenovo,Poor,44980,17410,Individual,Individual,Amazon Renewed,No,0,0,33,3894,Expired,Not Returned,South,Chennai,2.8,Resold
LISTING_00491,PRD00491,Smartphones,Xperia,Google,Good,16030,11140,Individual,Individual,EchoChain Marketplace,Yes,3740,1,19,2756,Expired,Not Returned,North,Chandigarh,4.2,Resold
LISTING_00492,PRD00492,Laptops,MacBook Air,HP,Good,94110,54740,Individual,Individual,OLX,No,0,0,58,10761,Expired,Not Returned,East,Patna,3.3,Refurbished
LISTING_00493,PRD00493,Smartphones,Xperia,Sony,Fair,91270,33900,Individual,Business,Facebook Marketplace,No,0,4,18,8414,Expired,Not Returned,West,Nagpur,2.1,Resold
LISTING_00494,PRD00494,Laptops,IdeaPad,Acer,Fair,121770,51260,Individual,Individual,Facebook Marketplace,Yes,19260,1,27,3101,Expired,Not Returned,North,Jaipur,3.9,Refurbished
LISTING_00495,PRD00495,Laptops,Inspiron,Apple,Good,158090,76200,Business,Individual,EchoChain Marketplace,No,0,0,23,7298,Expired,Returned,West,Ahmedabad,5.0,Recycled
LISTING_00496,PRD00496,Gaming,VR Headset,ASUS,Fair,107430,37080,Individual,Individual,EchoChain Marketplace,No,0,3,40,1827,Expired,Not Returned,South,Chennai,2.9,Resold
LISTING_00497,PRD00497,Gaming,Monitor,Sony,Good,52760,31090,Individual,Individual,Cashify,No,0,0,17,1015,Expired,Not Returned,North,Lucknow,4.7,Resold
LISTING_00498,PRD00498,Gaming,Gaming Console,Sony,Good,15130,15390,Individual,Individual,Facebook Marketplace,No,0,1,11,7810,Active,Not Returned,West,Surat,3.8,Recycled
LISTING_00499,PRD00499,Laptops,MacBook Air,Acer,Fair,146500,70370,Individual,Individual,EchoChain Marketplace,No,0,2,16,9989,Expired,Not Returned,South,Kochi,3.0,Resold
LISTING_00500,PRD00500,Laptops,Pavilion,Dell,Fair,135510,55570,Business,Individual,Local Dealer,Yes,8460,4,27,2941,Expired,Not Returned,West,Mumbai,3.8,Recycled
LISTING_00501,PRD00501,Cameras,DSLR,Nikon,Like New,141640,143180,Individual,Individual,Local Dealer,Yes,11710,4,5,4197,Active,Not Returned,North,Noida,5.0,Refurbished
LISTING_00502,PRD00502,Laptops,ThinkPad,Lenovo,Like New,64740,78650,Individual,Individual,Cashify,No,0,0,15,10341,Expired,Not Returned,East,Ranchi,5.0,Resold
LISTING_00503,PRD00503,Fashion,Denim,Fossil,Like New,12120,10170,Business,Individual,Local Dealer,No,0,2,4,1148,Active,Not Returned,South,Hyderabad,4.1,Refurbished
LISTING_00504,PRD00504,Furniture,Office Chair,IKEA,Like New,16250,12500,Individual,Individual,Amazon Renewed,No,0,2,19,8671,Expired,Not Returned,South,Chennai,4.1,Resold
LISTING_00505,PRD00505,Smartphones,Pixel,Apple,Fair,20190,10070,Individual,Individual,EchoChain Marketplace,No,0,2,3,3381,Active,Not Returned,East,Kolkata,1.9,Resold
LISTING_00506,PRD00506,Smartphones,iPhone,Google,Poor,86080,19690,Individual,Individual,Local Dealer,No,0,4,59,3334,Expired,Not Returned,East,Patna,3.6,Refurbished
LISTING_00507,PRD00507,Audio,Smart Speaker,Boat,Fair,14560,5510,Individual,Individual,Local Dealer,No,0,0,29,5456,Expired,Not Returned,North,Jaipur,4.7,Resold
LISTING_00508,PRD00508,Audio,Smart Speaker,Bose,Good,920,640,Business,Individual,OLX,No,0,0,51,7778,Expired,Not Returned,West,Mumbai,4.1,Landfill
LISTING_00509,PRD00509,Gaming,VR Headset,Microsoft,Like New,31350,14140,Business,Individual,Facebook Marketplace,No,0,1,51,6152,Expired,Not Returned,South,Vijayawada,3.4,Recycled
LISTING_00510,PRD00510,Audio,Headphones,Sennheiser,Fair,22100,10760,Business,Individual,Amazon Renewed,Yes,1870,0,49,2644,Expired,Not Returned,South,Bengaluru,2.9,Resold
LISTING_00511,PRD00511,Gaming,Controller,Microsoft,Good,7610,6190,Individual,Individual,EchoChain Marketplace,No,0,4,28,9651,Expired,Not Returned,North,Chandigarh,3.9,Recycled
LISTING_00512,PRD00512,Laptops,Pavilion,Dell,Good,39840,19630,Individual,Business,Facebook Marketplace,No,0,0,57,3806,Expired,Not Returned,South,Vijayawada,4.7,Refurbished
LISTING_00513,PRD00513,Smartphones,Pixel,Samsung,Good,27840,21640,Individual,Individual,Facebook Marketplace,No,0,0,6,2705,Active,Not Returned,East,Kolkata,4.9,Refurbished
LISTING_00514,PRD00514,Gaming,Controller,Microsoft,Fair,148170,60260,Individual,Individual,Local Dealer,No,0,3,20,11574,Expired,Not Returned,West,Surat,3.8,Resold
LISTING_00515,PRD00515,Furniture,Bookshelf,Urban Ladder,Good,22620,24990,Individual,Individual,OLX,Yes,2700,3,17,11823,Expired,Not Returned,East,Patna,5.0,Refurbished
LISTING_00516,PRD00516,Audio,Smart Speaker,Bose,Like New,28760,17620,Individual,Business,OLX,No,0,1,41,9795,Expired,Not Returned,West,Ahmedabad,4.1,Resold
LISTING_00517,PRD00517,Home Appliances,Washing Machine,Samsung,Fair,34170,23120,Individual,Business,Local Dealer,No,0,1,17,8300,Extended,Not Returned,East,Patna,3.6,Resold
LISTING_00518,PRD00518,Fashion,Backpack,Levi's,Good,6540,6810,Individual,Business,EchoChain Marketplace,Yes,1130,0,20,3384,Expired,Not Returned,East,Kolkata,3.2,Resold
LISTING_00519,PRD00519,Cameras,DSLR,GoPro,Fair,181300,74210,Individual,Individual,OLX,Yes,23790,2,6,10143,Active,Returned,South,Kochi,3.6,Resold
LISTING_00520,PRD00520,Laptops,Pavilion,Acer,Fair,41750,18970,Individual,Individual,Local Dealer,No,0,0,6,5211,Active,Not Returned,West,Nagpur,3.5,Landfill
LISTING_00521,PRD00521,Smartphones,Xperia,Google,Good,65330,41010,Business,Individual,Cashify,Yes,11310,3,48,269,Expired,Returned,East,Kolkata,3.7,Refurbished
LISTING_00522,PRD00522,Smartphones,Xperia,OnePlus,Like New,109960,56260,Business,Individual,Local Dealer,No,0,1,53,10674,Expired,Not Returned,East,Ranchi,5.0,Refurbished
LISTING_00523,PRD00523,Furniture,Office Chair,Pepperfry,Good,42920,22280,Individual,Individual,Amazon Renewed,No,0,1,24,8356,Expired,Not Returned,South,Hyderabad,4.7,Refurbished
LISTING_00524,PRD00524,Furniture,Sofa,Godrej,Good,21560,14980,Business,Business,Local Dealer,Yes,2000,1,5,2690,Active,Not Returned,East,Ranchi,3.9,Recycled
LISTING_00525,PRD00525,Fashion,Jacket,Puma,Good,18050,14260,Individual,Individual,Local Dealer,Yes,1480,1,50,7097,Expired,Returned,East,Guwahati,3.5,Refurbished
LISTING_00526,PRD00526,Home Appliances,Microwave,Whirlpool,Good,25410,18030,Individual,Individual,OLX,No,0,1,24,7088,Expired,Not Returned,North,Chandigarh,3.8,Landfill
LISTING_00527,PRD00527,Smartphones,Xperia,Apple,Good,60970,29450,Individual,Business,Amazon Renewed,No,0,1,30,5770,Expired,Not Returned,South,Kochi,3.8,Refurbished
LISTING_00528,PRD00528,Smartphones,Pixel,OnePlus,Good,69910,48220,Individual,Individual,Amazon Renewed,No,0,1,26,11067,Expired,Not Returned,East,Kolkata,4.8,Refurbished
LISTING_00529,PRD00529,Smartphones,Galaxy S Series,OnePlus,Fair,67730,34790,Individual,Individual,OLX,Yes,9490,1,39,2797,Expired,Not Returned,East,Guwahati,3.9,Landfill
LISTING_00530,PRD00530,Gaming,VR Headset,Meta,Fair,68180,33660,Individual,Individual,Facebook Marketplace,No,0,1,13,6165,Expired,Not Returned,North,Lucknow,3.2,Refurbished
LISTING_00531,PRD00531,Smartphones,OnePlus,Apple,Fair,62350,34560,Individual,Business,Local Dealer,No,0,0,60,1402,Expired,Not Returned,North,Delhi,3.6,Refurbished
LISTING_00532,PRD00532,Gaming,VR Headset,Microsoft,Fair,83150,34230,Business,Individual,Local Dealer,Yes,8060,0,29,4125,Extended,Not Returned,East,Kolkata,2.9,Resold
LISTING_00533,PRD00533,Laptops,Pavilion,Dell,Good,94530,53530,Individual,Individual,EchoChain Marketplace,No,0,1,38,7383,Expired,Returned,North,Chandigarh,4.8,Resold
LISTING_00534,PRD00534,Cameras,DSLR,Sony,Like New,90650,75740,Individual,Individual,OLX,No,0,0,33,9044,Expired,Not Returned,North,Lucknow,3.7,Resold
LISTING_00535,PRD00535,Gaming,Gaming Console,ASUS,Fair,154370,53910,Individual,Individual,Amazon Renewed,No,0,1,19,11803,Expired,Not Returned,North,Noida,2.6,Refurbished
LISTING_00536,PRD00536,Home Appliances,Washing Machine,IFB,Good,20290,10460,Individual,Individual,Facebook Marketplace,No,0,1,58,11912,Expired,Returned,North,Delhi,4.1,Recycled
LISTING_00537,PRD00537,Furniture,Office Chair,Godrej,Good,33190,17570,Individual,Individual,Facebook Marketplace,Yes,2490,0,30,1509,Extended,Not Returned,West,Nagpur,3.0,Recycled
LISTING_00538,PRD00538,Home Appliances,Air Conditioner,Whirlpool,Good,31240,17320,Individual,Individual,Amazon Renewed,No,0,0,60,9231,Expired,Not Returned,South,Kochi,4.3,Refurbished
LISTING_00539,PRD00539,Audio,Smart Speaker,Sennheiser,Fair,12940,4350,Individual,Individual,Cashify,Yes,1780,4,51,8536,Expired,Not Returned,South,Hyderabad,2.7,Recycled
LISTING_00540,PRD00540,Smartphones,Xperia,OnePlus,Like New,55870,42750,Individual,Business,Local Dealer,No,0,4,10,10230,Active,Not Returned,North,Jaipur,4.1,Resold
LISTING_00541,PRD00541,Laptops,MacBook Air,Apple,Fair,54010,28030,Individual,Individual,Amazon Renewed,Yes,11480,0,14,3671,Expired,Not Returned,North,Jaipur,4.3,Resold
LISTING_00542,PRD00542,Home Appliances,Vacuum Cleaner,LG,Good,58740,52510,Individual,Individual,Amazon Renewed,Yes,11280,0,31,5942,Expired,Not Returned,East,Ranchi,3.7,Resold
LISTING_00543,PRD00543,Gaming,VR Headset,ASUS,Poor,46530,19610,Business,Individual,OLX,Yes,5120,0,11,8766,Active,Not Returned,West,Pune,4.1,Resold
LISTING_00544,PRD00544,Gaming,VR Headset,ASUS,Good,64220,33010,Individual,Individual,Amazon Renewed,Yes,7490,1,25,303,Extended,Not Returned,South,Hyderabad,3.7,Resold
LISTING_00545,PRD00545,Smartphones,Galaxy S Series,Samsung,Good,56330,25950,Individual,Individual,Local Dealer,No,0,1,40,330,Extended,Not Returned,West,Ahmedabad,3.8,Resold
LISTING_00546,PRD00546,Gaming,Gaming Laptop,Sony,Fair,35050,27500,Individual,Individual,Local Dealer,No,0,1,25,8366,Expired,Not Returned,West,Pune,3.2,Resold
LISTING_00547,PRD00547,Furniture,Sofa,IKEA,Good,13060,10930,Individual,Individual,Amazon Renewed,No,0,2,11,7776,Active,Not Returned,South,Vijayawada,3.4,Landfill
LISTING_00548,PRD00548,Laptops,Inspiron,Acer,Poor,68640,19840,Individual,Individual,EchoChain Marketplace,Yes,7400,0,4,8713,Active,Not Returned,East,Guwahati,2.5,Recycled
LISTING_00549,PRD00549,Home Appliances,Microwave,LG,Good,22090,11390,Individual,Individual,Local Dealer,No,0,1,32,2563,Expired,Not Returned,North,Noida,3.9,Refurbished
LISTING_00550,PRD00550,Home Appliances,Vacuum Cleaner,IFB,Poor,102160,24900,Business,Individual,EchoChain Marketplace,No,0,0,26,1321,Expired,Returned,South,Kochi,3.6,Refurbished
LISTING_00551,PRD00551,Fashion,Backpack,Fossil,Good,6810,6250,Individual,Business,EchoChain Marketplace,No,0,5,10,3777,Active,Not Returned,North,Lucknow,5.0,Resold
LISTING_00552,PRD00552,Laptops,IdeaPad,Apple,Fair,59370,46150,Individual,Individual,Cashify,No,0,2,14,10277,Expired,Not Returned,North,Lucknow,4.7,Refurbished
LISTING_00553,PRD00553,Audio,Wireless Earbuds,JBL,Poor,8240,2290,Individual,Individual,OLX,Yes,580,2,32,11375,Extended,Not Returned,West,Ahmedabad,2.8,Resold
LISTING_00554,PRD00554,Smartphones,Galaxy S Series,Google,Like New,12180,8530,Individual,Business,Cashify,Yes,2160,0,51,7897,Expired,Not Returned,West,Pune,3.7,Refurbished
LISTING_00555,PRD00555,Home Appliances,Microwave,IFB,Fair,58700,35400,Individual,Business,Cashify,Yes,11030,0,37,8722,Expired,Not Returned,South,Kochi,3.7,Resold
LISTING_00556,PRD00556,Laptops,IdeaPad,HP,Good,97940,52170,Individual,Individual,Amazon Renewed,No,0,3,53,9474,Extended,Not Returned,West,Nagpur,3.9,Recycled
LISTING_00557,PRD00557,Smartphones,Pixel,Samsung,Like New,95150,79440,Individual,Individual,OLX,No,0,2,24,7050,Expired,Not Returned,North,Lucknow,3.3,Landfill
LISTING_00558,PRD00558,Gaming,VR Headset,Microsoft,Good,51330,31830,Individual,Individual,Cashify,No,0,0,4,5319,Active,Not Returned,South,Kochi,4.4,Resold
LISTING_00559,PRD00559,Smartphones,Galaxy S Series,Apple,Good,35080,18540,Individual,Business,Amazon Renewed,No,0,1,42,592,Extended,Not Returned,South,Vijayawada,3.9,Refurbished
LISTING_00560,PRD00560,Home Appliances,Microwave,Samsung,Fair,51770,26380,Individual,Individual,Amazon Renewed,No,0,2,56,3238,Expired,Not Returned,West,Pune,2.2,Recycled
LISTING_00561,PRD00561,Fashion,Backpack,Adidas,Fair,16910,6740,Individual,Individual,OLX,No,0,1,59,3659,Extended,Not Returned,South,Kochi,3.5,Refurbished
LISTING_00562,PRD00562,Audio,Headphones,JBL,Fair,18930,9620,Individual,Individual,Local Dealer,No,0,1,49,7277,Extended,Not Returned,North,Noida,3.5,Recycled
LISTING_00563,PRD00563,Fashion,Backpack,Levi's,Fair,3300,1600,Individual,Individual,Facebook Marketplace,No,0,3,20,11743,Extended,Returned,South,Chennai,3.7,Refurbished
LISTING_00564,PRD00564,Laptops,MacBook Air,Acer,Good,84280,59070,Individual,Individual,EchoChain Marketplace,No,0,0,45,11897,Expired,Not Returned,South,Chennai,4.4,Resold
LISTING_00565,PRD00565,Audio,Smart Speaker,Sony,Fair,1670,800,Business,Individual,OLX,No,0,0,49,6689,Expired,Not Returned,East,Patna,4.2,Resold
LISTING_00566,PRD00566,Laptops,Pavilion,Dell,Good,108180,71870,Individual,Individual,Amazon Renewed,Yes,5730,3,25,5191,Expired,Not Returned,West,Ahmedabad,3.5,Recycled
LISTING_00567,PRD00567,Laptops,ThinkPad,Apple,Fair,37580,21960,Individual,Business,Local Dealer,No,0,0,9,9357,Active,Not Returned,North,Jaipur,4.2,Recycled
LISTING_00568,PRD00568,Cameras,Action Camera,Panasonic,Good,47740,33110,Business,Individual,Local Dealer,No,0,1,53,8038,Expired,Not Returned,East,Ranchi,4.6,Recycled
LISTING_00569,PRD00569,Cameras,Lens,GoPro,Good,95200,86490,Individual,Business,Amazon Renewed,Yes,15480,2,13,7142,Extended,Not Returned,North,Chandigarh,4.3,Refurbished
LISTING_00570,PRD00570,Gaming,Controller,Sony,Good,59460,54300,Individual,Individual,EchoChain Marketplace,No,0,2,33,4245,Expired,Not Returned,North,Noida,3.7,Refurbished
LISTING_00571,PRD00571,Gaming,Gaming Laptop,Microsoft,Like New,145680,76890,Individual,Individual,Cashify,Yes,16480,3,43,6137,Expired,Not Returned,North,Lucknow,4.1,Resold
LISTING_00572,PRD00572,Gaming,Monitor,Lenovo,Good,30160,39320,Individual,Business,Local Dealer,No,0,1,5,2259,Active,Not Returned,North,Lucknow,4.2,Resold
LISTING_00573,PRD00573,Cameras,Lens,GoPro,Good,40960,28640,Individual,Business,Cashify,No,0,2,21,577,Expired,Not Returned,West,Nagpur,3.7,Resold
LISTING_00574,PRD00574,Home Appliances,Washing Machine,IFB,Good,62480,62500,Individual,Individual,EchoChain Marketplace,No,0,0,8,6641,Active,Not Returned,West,Pune,3.6,Refurbished
LISTING_00575,PRD00575,Laptops,Pavilion,Dell,Fair,126420,51770,Individual,Individual,EchoChain Marketplace,No,0,0,19,4723,Expired,Not Returned,North,Delhi,3.2,Resold
LISTING_00576,PRD00576,Laptops,Pavilion,Apple,Good,86660,50770,Individual,Business,Local Dealer,Yes,5310,2,51,7853,Expired,Not Returned,East,Guwahati,4.5,Refurbished
LISTING_00577,PRD00577,Laptops,MacBook Air,Lenovo,Like New,86560,58090,Individual,Individual,OLX,No,0,1,34,3386,Expired,Not Returned,East,Kolkata,4.1,Refurbished
LISTING_00578,PRD00578,Fashion,Jacket,Levi's,Good,15110,10000,Individual,Individual,Amazon Renewed,Yes,1850,0,31,6140,Expired,Not Returned,South,Kochi,5.0,Refurbished
LISTING_00579,PRD00579,Furniture,Bookshelf,IKEA,Fair,7080,4250,Individual,Individual,OLX,No,0,0,43,5422,Expired,Not Returned,North,Chandigarh,4.2,Landfill
LISTING_00580,PRD00580,Laptops,Inspiron,Dell,Like New,67900,38110,Individual,Individual,Local Dealer,No,0,0,51,9866,Expired,Not Returned,West,Nagpur,3.6,Resold
LISTING_00581,PRD00581,Audio,Bluetooth Speaker,JBL,Good,28470,17910,Individual,Business,EchoChain Marketplace,Yes,3680,4,34,2954,Expired,Not Returned,East,Guwahati,4.5,Resold
LISTING_00582,PRD00582,Home Appliances,Microwave,Daikin,Good,35930,25930,Individual,Individual,EchoChain Marketplace,No,0,0,14,8792,Expired,Returned,South,Vijayawada,3.5,Resold
LISTING_00583,PRD00583,Audio,Wireless Earbuds,Sony,Like New,16180,15740,Individual,Individual,Cashify,No,0,4,28,6763,Expired,Not Returned,South,Vijayawada,3.9,Resold
LISTING_00584,PRD00584,Furniture,Bookshelf,Godrej,Good,64730,33700,Business,Business,Local Dealer,No,0,1,39,8213,Expired,Not Returned,East,Bhubaneswar,3.5,Resold
LISTING_00585,PRD00585,Gaming,Controller,Sony,Good,73270,29490,Business,Individual,Local Dealer,Yes,3530,2,47,5231,Extended,Not Returned,North,Jaipur,4.3,Resold
LISTING_00586,PRD00586,Laptops,Pavilion,Lenovo,Good,78260,48420,Business,Individual,EchoChain Marketplace,No,0,1,33,5192,Expired,Not Returned,North,Jaipur,4.2,Resold
LISTING_00587,PRD00587,Smartphones,OnePlus,Samsung,Like New,37280,20600,Individual,Individual,Facebook Marketplace,Yes,6420,3,58,6561,Expired,Not Returned,South,Hyderabad,4.6,Refurbished
LISTING_00588,PRD00588,Smartphones,Pixel,OnePlus,Fair,76230,26320,Individual,Individual,Cashify,No,0,1,57,259,Expired,Not Returned,West,Nagpur,3.9,Resold
LISTING_00589,PRD00589,Furniture,Sofa,IKEA,Good,39590,20490,Individual,Individual,OLX,No,0,2,32,5425,Extended,Returned,East,Kolkata,3.1,Resold
LISTING_00590,PRD00590,Fashion,Jacket,Puma,Good,26280,18680,Business,Business,EchoChain Marketplace,No,0,0,32,3901,Expired,Not Returned,South,Kochi,4.6,Resold
